# variable: T
# units: $^oC$
date leadtime location lat lon altitude obs fcst p0 p11 pit
20120225 8 415 49.35 -122.77 0 5.80 2.91 0.077 1.000 0.92
20120225 9 415 49.35 -122.77 0 6.47 5.16 0.006 0.998 0.74
20120225 10 415 49.35 -122.77 0 7.37 5.86 0.003 0.993 0.77
20120225 11 415 49.35 -122.77 0 7.35 6.20 0.002 0.988 0.71
20120225 12 415 49.35 -122.77 0 7.33 7.57 0.000 0.943 0.46
20120225 13 415 49.35 -122.77 0 7.47 6.83 0.001 0.973 0.62
20120225 14 415 49.35 -122.77 0 7.04 6.18 0.000 0.995 0.67
20120225 15 415 49.35 -122.77 0 5.81 5.22 0.006 0.998 0.61
20120225 16 415 49.35 -122.77 0 5.63 3.85 0.027 1.000 0.81
20120225 17 415 49.35 -122.77 0 4.32 3.30 0.040 1.000 0.71
20120225 18 415 49.35 -122.77 0 3.72 1.22 0.270 1.000 0.90
20120225 19 415 49.35 -122.77 0 2.19 -1.24 0.719 1.000 0.95
20120225 20 415 49.35 -122.77 0 1.22 -1.57 0.722 1.000 0.85
20120225 21 415 49.35 -122.77 0 0.08 -3.95 0.925 1.000 0.93
20120225 22 415 49.35 -122.77 0 0.23 -5.59 0.971 1.000 0.98
20120225 23 415 49.35 -122.77 0 0.41 -5.91 0.969 1.000 0.98
20120225 24 415 49.35 -122.77 0 0.01 -4.24 0.854 1.000 0.85
20120226 0 415 49.35 -122.77 0 0.01 -4.05 0.887 1.000 0.89
20120226 1 415 49.35 -122.77 0 0.44 -2.68 0.784 1.000 0.82
20120226 2 415 49.35 -122.77 0 0.33 -2.65 0.806 1.000 0.83
20120226 3 415 49.35 -122.77 0 1.57 -2.17 0.763 1.000 0.89
20120226 4 415 49.35 -122.77 0 2.24 0.01 0.499 1.000 0.81
20120226 5 415 49.35 -122.77 0 3.56 0.78 0.370 1.000 0.88
20120226 6 415 49.35 -122.77 0 3.67 1.81 0.188 1.000 0.82
20120226 7 415 49.35 -122.77 0 5.50 2.60 0.095 1.000 0.93
20120226 8 415 49.35 -122.77 0 6.37 4.59 0.013 0.999 0.81
20120226 9 415 49.35 -122.77 0 7.22 7.79 0.000 0.943 0.39
20120226 10 415 49.35 -122.77 0 7.16 7.47 0.000 0.956 0.44
20120226 11 415 49.35 -122.77 0 9.19 6.45 0.001 0.984 0.90
20120226 12 415 49.35 -122.77 0 8.07 7.87 0.000 0.929 0.54
20120226 13 415 49.35 -122.77 0 8.00 7.42 0.000 0.953 0.61
20120226 14 415 49.35 -122.77 0 7.80 7.49 0.000 0.971 0.57
20120226 15 415 49.35 -122.77 0 7.67 6.32 0.001 0.990 0.75
20120226 16 415 49.35 -122.77 0 6.14 5.20 0.004 0.998 0.68
20120226 17 415 49.35 -122.77 0 5.69 2.29 0.110 1.000 0.97
20120226 18 415 49.35 -122.77 0 4.25 1.12 0.289 1.000 0.94
20120226 19 415 49.35 -122.77 0 2.44 -0.45 0.582 1.000 0.91
20120226 20 415 49.35 -122.77 0 2.89 -0.98 0.643 1.000 0.93
20120226 21 415 49.35 -122.77 0 1.11 -1.51 0.706 1.000 0.83
20120226 22 415 49.35 -122.77 0 0.85 -3.98 0.900 1.000 0.94
20120226 23 415 49.35 -122.77 0 0.52 -4.08 0.890 1.000 0.92
20120226 24 415 49.35 -122.77 0 -3.93 -4.78 0.868 1.000 0.58
20120227 0 415 49.35 -122.77 0 -3.93 -8.34 0.993 1.000 0.90
20120227 1 415 49.35 -122.77 0 -4.22 -10.55 0.999 1.000 0.97
20120227 2 415 49.35 -122.77 0 -3.48 -8.81 0.998 1.000 0.96
20120227 3 415 49.35 -122.77 0 -3.50 -7.77 0.995 1.000 0.92
20120227 4 415 49.35 -122.77 0 -2.73 -7.71 0.999 1.000 0.97
20120227 5 415 49.35 -122.77 0 -1.66 -5.30 0.987 1.000 0.94
20120227 6 415 49.35 -122.77 0 -0.35 -4.35 0.984 1.000 0.98
20120227 7 415 49.35 -122.77 0 0.02 -1.31 0.741 1.000 0.74
20120227 8 415 49.35 -122.77 0 0.99 -1.95 0.828 1.000 0.92
20120227 9 415 49.35 -122.77 0 2.68 0.28 0.444 1.000 0.88
20120227 10 415 49.35 -122.77 0 3.03 -0.09 0.517 1.000 0.94
20120227 11 415 49.35 -122.77 0 3.05 2.59 0.112 1.000 0.58
20120227 12 415 49.35 -122.77 0 3.56 2.77 0.093 1.000 0.65
20120227 13 415 49.35 -122.77 0 3.00 3.42 0.052 1.000 0.42
20120227 14 415 49.35 -122.77 0 3.11 1.20 0.255 1.000 0.85
20120227 15 415 49.35 -122.77 0 2.83 -0.71 0.638 1.000 0.96
20120227 16 415 49.35 -122.77 0 1.15 -0.00 0.500 1.000 0.72
20120227 17 415 49.35 -122.77 0 0.53 -0.94 0.686 1.000 0.78
20120227 18 415 49.35 -122.77 0 -0.69 -2.79 0.912 1.000 0.85
20120227 19 415 49.35 -122.77 0 -1.50 -3.39 0.937 1.000 0.80
20120227 20 415 49.35 -122.77 0 -2.46 -6.64 0.993 1.000 0.94
20120227 21 415 49.35 -122.77 0 -2.65 -7.55 0.997 1.000 0.96
20120227 22 415 49.35 -122.77 0 -4.32 -6.93 0.986 1.000 0.80
20120227 23 415 49.35 -122.77 0 -4.21 -9.39 0.997 1.000 0.94
20120227 24 415 49.35 -122.77 0 -4.96 -9.29 0.985 1.000 0.84
20120228 0 415 49.35 -122.77 0 -4.96 -8.98 0.996 1.000 0.88
20120228 1 415 49.35 -122.77 0 -4.61 -9.41 0.996 1.000 0.91
20120228 2 415 49.35 -122.77 0 -4.37 -7.92 0.994 1.000 0.87
20120228 3 415 49.35 -122.77 0 -2.68 -7.01 0.988 1.000 0.92
20120228 4 415 49.35 -122.77 0 -2.58 -6.67 0.994 1.000 0.94
20120228 5 415 49.35 -122.77 0 -1.53 -4.62 0.972 1.000 0.90
20120228 6 415 49.35 -122.77 0 -0.57 -2.25 0.855 1.000 0.79
20120228 7 415 49.35 -122.77 0 0.92 -2.23 0.867 1.000 0.94
20120228 8 415 49.35 -122.77 0 1.65 0.18 0.466 1.000 0.76
20120228 9 415 49.35 -122.77 0 3.00 0.50 0.402 1.000 0.89
20120228 10 415 49.35 -122.77 0 3.31 2.12 0.155 1.000 0.72
20120228 11 415 49.35 -122.77 0 4.02 3.50 0.048 1.000 0.60
20120228 12 415 49.35 -122.77 0 4.08 3.19 0.061 1.000 0.67
20120228 13 415 49.35 -122.77 0 3.40 1.82 0.189 1.000 0.78
20120228 14 415 49.35 -122.77 0 3.14 2.30 0.104 1.000 0.68
20120228 15 415 49.35 -122.77 0 1.90 0.20 0.461 1.000 0.79
20120228 16 415 49.35 -122.77 0 1.83 -0.14 0.529 1.000 0.85
20120228 17 415 49.35 -122.77 0 0.27 -1.31 0.752 1.000 0.79
20120228 18 415 49.35 -122.77 0 -0.23 -4.09 0.977 1.000 0.97
20120228 19 415 49.35 -122.77 0 -0.65 -4.56 0.981 1.000 0.96
20120228 20 415 49.35 -122.77 0 -2.47 -4.89 0.961 1.000 0.81
20120228 21 415 49.35 -122.77 0 -2.74 -7.81 0.997 1.000 0.96
20120228 22 415 49.35 -122.77 0 -4.02 -9.36 0.998 1.000 0.95
20120228 23 415 49.35 -122.77 0 -4.25 -8.69 0.994 1.000 0.90
20120228 24 415 49.35 -122.77 0 -3.11 -9.15 0.985 1.000 0.92
20120229 0 415 49.35 -122.77 0 -3.11 -8.72 0.994 1.000 0.95
20120229 1 415 49.35 -122.77 0 -3.89 -8.29 0.990 1.000 0.89
20120229 2 415 49.35 -122.77 0 -3.32 -7.53 0.991 1.000 0.91
20120229 3 415 49.35 -122.77 0 -2.44 -7.01 0.987 1.000 0.93
20120229 4 415 49.35 -122.77 0 -0.94 -5.13 0.970 1.000 0.94
20120229 5 415 49.35 -122.77 0 -0.29 -4.03 0.950 1.000 0.94
20120229 6 415 49.35 -122.77 0 0.91 -3.02 0.923 1.000 0.97
20120229 7 415 49.35 -122.77 0 1.07 -0.23 0.544 1.000 0.74
20120229 8 415 49.35 -122.77 0 3.34 0.55 0.395 1.000 0.91
20120229 9 415 49.35 -122.77 0 3.32 1.39 0.246 1.000 0.83
20120229 10 415 49.35 -122.77 0 3.98 2.76 0.090 1.000 0.72
20120229 11 415 49.35 -122.77 0 3.65 2.70 0.096 1.000 0.68
20120229 12 415 49.35 -122.77 0 4.04 3.25 0.055 1.000 0.65
20120229 13 415 49.35 -122.77 0 4.44 3.87 0.030 1.000 0.61
20120229 14 415 49.35 -122.77 0 4.28 2.15 0.117 1.000 0.88
20120229 15 415 49.35 -122.77 0 3.81 2.16 0.148 1.000 0.79
20120229 16 415 49.35 -122.77 0 2.55 0.81 0.338 1.000 0.82
20120229 17 415 49.35 -122.77 0 1.44 -1.43 0.772 1.000 0.93
20120229 18 415 49.35 -122.77 0 1.33 -2.35 0.864 1.000 0.96
20120229 19 415 49.35 -122.77 0 -0.71 -3.27 0.924 1.000 0.87
20120229 20 415 49.35 -122.77 0 -1.12 -4.78 0.958 1.000 0.91
20120229 21 415 49.35 -122.77 0 -1.98 -5.65 0.971 1.000 0.89
20120229 22 415 49.35 -122.77 0 -1.84 -8.29 0.995 1.000 0.98
20120229 23 415 49.35 -122.77 0 -3.16 -7.60 0.985 1.000 0.90
20120229 24 415 49.35 -122.77 0 0.51 -8.53 0.979 1.000 0.98
20120301 0 415 49.35 -122.77 0 0.51 -5.04 0.923 1.000 0.94
20120301 1 415 49.35 -122.77 0 0.84 -4.40 0.888 1.000 0.93
20120301 2 415 49.35 -122.77 0 0.91 -3.22 0.841 1.000 0.90
20120301 3 415 49.35 -122.77 0 2.05 -2.82 0.811 1.000 0.94
20120301 4 415 49.35 -122.77 0 2.64 -2.04 0.769 1.000 0.95
20120301 5 415 49.35 -122.77 0 3.87 -0.33 0.552 1.000 0.95
20120301 6 415 49.35 -122.77 0 4.43 0.92 0.339 1.000 0.94
20120301 7 415 49.35 -122.77 0 5.83 3.93 0.026 1.000 0.83
20120301 8 415 49.35 -122.77 0 6.94 3.54 0.046 1.000 0.95
20120301 9 415 49.35 -122.77 0 8.06 3.70 0.034 1.000 0.98
20120301 10 415 49.35 -122.77 0 8.54 6.22 0.001 0.990 0.87
20120301 11 415 49.35 -122.77 0 9.73 7.42 0.000 0.960 0.87
20120301 12 415 49.35 -122.77 0 8.74 7.26 0.000 0.969 0.77
20120301 13 415 49.35 -122.77 0 8.62 8.40 0.000 0.901 0.54
20120301 14 415 49.35 -122.77 0 7.99 6.24 0.000 0.996 0.83
20120301 15 415 49.35 -122.77 0 7.77 5.49 0.004 0.996 0.87
20120301 16 415 49.35 -122.77 0 6.05 4.51 0.010 1.000 0.79
20120301 17 415 49.35 -122.77 0 5.52 2.96 0.065 1.000 0.90
20120301 18 415 49.35 -122.77 0 4.10 1.21 0.292 1.000 0.90
20120301 19 415 49.35 -122.77 0 3.33 -0.55 0.594 1.000 0.95
20120301 20 415 49.35 -122.77 0 2.77 -1.86 0.746 1.000 0.95
20120301 21 415 49.35 -122.77 0 1.23 -3.05 0.844 1.000 0.92
20120301 22 415 49.35 -122.77 0 1.30 -4.22 0.892 1.000 0.95
20120301 23 415 49.35 -122.77 0 0.74 -3.57 0.845 1.000 0.89
20120301 24 415 49.35 -122.77 0 2.12 -4.91 0.874 1.000 0.95
